date,0,SCANA,AVM,NOM,SOLON,BULKIN,BWLPG,KOA,QFR,REC,PHO,BIONOR,MOWI,NKR,TOM,HEX,DNB,OBX,SDRL,IMSK,SCHB,THOR,ODL,SBANK,WAWI,EQNR,DAX,TRE,GJF,NANOV,TEL,MHG,NAS,ARCUS,KOG,STL,WWI,PGS,WWIB,SCATC,ORK,ELK,POL,NEL,YAR,NOFI,NEXT,LSG,SUBC,STB,ADE,AKERBP,DNO,TGS,PEN,IDEX,AKRBP,ABG,NEKKAR,KA,VISTN,FROT,FRO,SAGA,VISTIN,AKSO,ABL,AQUA,NSKOG,AKER,KCC,MGN,KAHOT,ARR,HPUR,OMX,SP500,NDA,HUNT,KRAFT,BYGGMA,BEL,MORROW,AFK,SIOFF,ELO,ELOP,MOBA,SOLSTAD,KOMP,WBC,MPCC,MPC,NORCOD,SOFF
1558303200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,6350,-7300,0,0,0,69600,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,5000,0,-508,-100,0,-100,0,0,0,0,-1170,-800,10000,0,0,0,0,0,0,100,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558389600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,6350,-7300,0,0,0,131400,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,5000,0,-508,-100,0,-100,0,0,0,0,-1170,-800,10000,0,0,0,0,0,0,100,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558476000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,6350,-7300,0,0,0,131400,-170,0,50,0,-288,0,6777,0,29000,0,0,-328,0,5000,0,-508,-100,0,-100,0,0,0,0,-1170,-800,10000,0,0,0,0,0,0,100,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558562400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,44350,-7300,0,0,0,76700,-170,0,50,0,-288,0,4777,0,0,0,0,-328,0,5800,0,-508,-100,575,-100,0,0,0,0,-1170,-800,30000,0,0,0,0,0,0,100,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558648800000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,44350,-7300,0,0,0,1700,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,5800,0,-508,-100,575,-100,0,0,0,0,-1170,-800,35250,0,0,0,0,0,0,100,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558994400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2405,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,-1170,-800,40000,0,0,3200,0,0,0,100,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559599200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2405,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,-1170,-800,61900,0,0,3200,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559772000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2405,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,-1170,-800,61900,0,0,11200,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560204000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2405,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,-1170,-800,61900,0,0,10000,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560290400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,-1170,-800,57900,0,0,8000,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561068000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,-1170,-800,51900,0,0,8000,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562018400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,-1170,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562277600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,-1170,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568066400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,860,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568152800000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,860,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568239200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,860,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568325600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,575,-100,0,0,0,0,-540,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568584800000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,300,-100,0,0,0,0,-540,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568671200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,300,-100,0,0,0,0,1060,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568757600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,175,0,0,0,-328,0,0,0,-508,-100,300,-100,0,0,0,0,1060,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568930400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,1000,0,2545,-170,0,50,0,-288,0,6777,1,0,0,0,-328,0,0,0,-508,-100,300,-100,0,0,0,0,1060,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569967200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,199,0,0,0,-328,0,0,0,-508,-100,300,-100,0,0,0,0,1060,-800,50000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571781600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,50,0,-288,0,6777,199,0,0,125,-328,0,0,0,-508,-100,300,-100,0,0,0,0,1060,-800,50000,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571868000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,3400,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,300,-100,0,0,0,0,1060,-800,50000,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572217200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,5400,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,300,-100,0,0,0,0,1060,-800,50000,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572390000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,3400,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,300,-100,0,0,0,0,1060,-800,50000,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572476400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,9216,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,525,-100,0,0,0,0,-540,-800,40000,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572562800000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,11000,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,225,-100,0,0,0,0,-540,-800,40000,0,0,0,0,0,0,910,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572822000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,11000,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,95,0,-508,-100,0,-100,0,0,0,0,-540,-800,40000,0,0,0,0,0,0,910,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572908400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,11000,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,43200,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573081200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,11000,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,43200,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573167600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,10000,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,40000,0,0,0,0,0,0,860,0,0,210,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573426800000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,8000,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,40000,0,0,0,0,0,0,100,0,0,210,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573513200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,8000,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,40000,0,0,0,0,0,0,100,0,0,210,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573599600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,8000,0,2545,-170,0,50,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,40000,0,0,0,0,0,0,100,0,0,210,8275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574031600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,6000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,40000,185,0,0,0,0,0,100,0,0,0,8949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574118000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,6000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,40000,185,0,0,0,0,0,100,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574204400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,7000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,64350,185,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574290800000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,7000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,64350,185,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574377200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,7000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,60000,285,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574722800000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,7000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,50000,285,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574809200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,6000,0,2545,-170,0,100,0,-288,0,8777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,50000,285,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574895600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,6000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,50000,285,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575241200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,7000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,60000,285,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576191600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,7000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,60000,185,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576450800000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,7000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,50000,185,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576537200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,6000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,50000,185,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576623600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,6000,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-540,-800,50000,185,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576710000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,6777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-775,-800,20000,185,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576796400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,4777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-775,-800,0,185,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577055600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,2577,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,185,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577401200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,2577,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,-185,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577919600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,2577,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,1715,0,0,0,0,0,300,0,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578265200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,2577,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,1715,0,0,0,0,0,300,0,0,0,0,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578351600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,1715,0,0,0,0,0,300,0,0,0,0,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578956400000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,1895,0,0,0,0,0,300,0,0,0,0,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581030000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,915,0,0,0,0,0,300,0,0,0,0,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581289200000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,0,0,2545,-170,0,100,0,-288,0,3777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,715,0,0,0,0,0,300,0,0,0,0,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581375600000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,1200,0,2545,-170,0,100,0,-288,0,3777,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,715,0,0,0,0,0,300,0,0,0,0,86000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581462000000,0,-14300,-20000,-20500,0,0,0,-38600,-20880,0,-170,-2275,-15650,-7300,0,2400,0,2545,-170,0,100,0,-288,0,6277,0,0,0,0,-328,0,0,0,-508,-100,0,-100,0,0,0,0,-1170,-800,0,715,0,0,0,0,0,300,0,0,0,0,86000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
